,date,review,rating,isEdited,userName,title,developerResponse,review-en
502,2020-06-19 7:34:32,Son güncellemeden sonra çözdüğüm soru sayılarını gün gün görmek istediğimde eksik oluyor onun dışında başarılı bi uygulama,5,FALSE,eferdem21,Son güncelleme,,"After the last update, when I want to see the number of questions I solved day by day, it is missing."
503,2020-06-12 15:15:35,Harika! Ama dilciler için YDT seçeneği bulunmuyor.,5,FALSE,Pelinsu E.,🤩,,Great! But there is no YDT option for linguists.
504,2020-05-28 17:56:49,Gayet iyi ama çözümleri olsaydı mükemmel ötesi olurdu,5,FALSE,Ölümcülüm,Geliştirici,,It's fine but it would be beyond perfect if it had solutions
505,2020-06-04 19:04:31,Her sorunun video cozumu olsa cok daha iyi olur,4,FALSE,saksocu kurmu,Video cozumu,,It would be much better if every problem had a video solution
506,2020-05-31 5:57:14,Çok fazla reklam var aşırı fazla onun dışında beğendim,3,FALSE,tilki(1),Çok fazla reklam var aşırı fazla onun dışında beğendim,,"There are too many ads excessively, I like it except that"
507,2020-05-27 11:05:31,REKLAM VE PARANIN KÖPEĞİNE DÖNÜŞÜLMEDİĞİ SÜRECE GAYET VERİMLİ VE KEYİFLİ BİR UYGULAMA UMARIM BU ŞEKİLDE DEVAM EDER,5,FALSE,Halil Göçen,ŞİMDİLİK güzel,,A very efficient and enjoyable application will continue this way unless the advertisement and money is turned into dogs.
508,2020-05-28 1:41:23,Yabancı dil de olsaydı keşke... onun dışında güzel uygulama.,3,FALSE,Su Pelagia,Yabancı dil,,"I wish there was a foreign language ... Apart from that, good practice."
509,2020-05-26 20:22:55,"teknoloji ile eğitimin iyi bir şekilde harmanlanmış hali diyebilirim. Nerde istersen orda soru çözebilirsin. 
Herkese tavsiyem indirin.",5,FALSE,...isoibo,Uygulama çok iyi,,"I can say that technology and education are well blended. Wherever you want, you can solve questions.
My advice to everyone is download."
510,2020-05-22 13:35:15,keşke içinde YDS de olsa..,5,FALSE,Melodi1005,mükemmel bir uygulama.,,I wish it was YDS.
511,2020-05-26 10:31:54,Reklam süreleri kısa olsa çok iyi olur deneme eklense daha iyi olur,3,FALSE,xdiablo3x,Reklam,,"It would be better if the advertising time was short, it would be better if the trial was added"
512,2020-05-25 16:54:32,Lütfen videolu cevapları arttırın ve belki de yapılamayan soruları paylaşıp sistemdeki kişilerin çözüm yükleyebileceği bir tarza getirirseniz çok daha işlevsel olur ve rakiplerine karşı avantaj sağlar.,3,FALSE,Ömer Hodo,Soruların videolu cevapları az,,Please increase the video answers and perhaps share questions that cannot be done and bring them to a style that people in the system can be solved and it will be much more functional and provides an advantage against their competitors.
513,2020-05-24 7:28:38,her şey cok iyi fakat tek sıkıcı şey fazlaca reklam var,4,FALSE,MİŞMİŞ,♥️,,Everything is very good but the only boring thing is too much advertisement
514,2020-05-22 21:06:37,Hayatımda gordugum en yararli egitim uygulamalarindan biri,4,FALSE,Themaddestgirl,Mukemmel,,One of the most useful training applications I have seen in my life
515,2020-05-21 19:09:47,Çok güzel bir uygulama,5,FALSE,öğrenci_yks,Çok güzel,,Very nice application
516,2020-05-22 9:50:02,Ücretsiz üyelik için her seferinde video izlemek lazım oluyor izliyorum sonrasında çıkmıyor videodan takılı kalıyor,2,FALSE,xxidlxx,Video sorunu,,I have to watch videos every time for free membership.
517,2020-05-21 9:54:41,yayın sayısı artarsa çok güzel olur,5,FALSE,Baho26,Kısa süreliğine deneme paketleri yapsanız iyi olur,,It would be very nice if the number of publications increases
518,2020-05-18 13:17:02,"Uygulama çok güzel, test kitabı almanıza gerek yok , birüsü ücretsiz soru çözebiliyorsunuz. Fakat internetinizin olması gerekiyor, reklam izleyerek test çözebiliyorsunuz.",5,FALSE,takmaadımbaşak,Yararlı,,"The application is very nice, you don't need to get a test book, you can solve one of them free questions. But you need to have an internet, you can solve the test by watching ads."
519,2020-05-19 16:54:10,"Kesinlikle tavsiye ederim.
Hakkını verenler listesine eklendi bile 😂",4,FALSE,Oğuz Işıksal,ÇOK GÜZEL,,"I definitely recommend it.
He has already been added to the list of those who give his right 😂"
520,2020-05-18 9:42:36,Yardımcı ve harika bir şey,5,FALSE,Fatih_47,Bayıldım,,Help and wonderful thing
521,2020-05-18 9:46:42,Görme engelliler içinde erişilebilir hale gelmesini istiyorum. Çok güzel bir uygulama ancak soruları ekran okuyucu program okuyamadığı için çok fazla soru çözemiyorum ilgilenirseniz sevinirim,3,FALSE,mahocan4446,Görme engelli,,"I want it to become accessible among the visually impaired. It is a very nice application, but I can't solve too many questions because the questions can not read the screen reader program, I would be glad if you are interested."
522,2020-05-16 10:41:31,Bana iki seçenek sunuyormuş ya ücretsiz video izleyip geçicekmişim yada ücretli Premium alıcakmış hahahahah çokta fifi sildim gitti,5,FALSE,gurkanrr,Reklam,,It offers me two options or I was going to watch free videos and pass it or get paid premium hahahahah i wiped out a lot of fifi
523,2020-05-16 20:02:36,Gerçekten çok faydalı bi uygulama sadece bazı soruların videolu çözümü yok o da düzeltilirse eksiksiz olur,4,FALSE,fb1907ç,Faydalı,,Really useful bi application is not only some questions with a video solution that it will be complete if it is corrected.
524,2020-05-15 8:07:24,"Youtubede reklamlarda gördüğüm, keşke daha önce görseydim dedirden uygulama... Emeği geçenlere kalpten teşekkürlerimi sunuyorum",5,FALSE,Erybz,Mükkemmel,,"I wish I had seen in the ads in youtube, I wish I had seen before ... I would like to thank those who contributed to the heart"
525,2020-05-16 6:19:02,Uygulama çok güzel aşırı faydalı fakat dışarıdan soru eklediğimizde kaç doğru kaç yanlış olduğunu göremiyoruz bu düzeltilirse uygulama çok güzel olur.,4,FALSE,ErsoyG03,Dışarıdan Soru Ekleme Eksikliği,,"The application is very good, but when we add questions from the outside, we cannot see how many right and how many wrong it is."
526,2020-05-14 11:40:25,Seni en faydalı uygulama ilan ediyorum Pakodemy! 🙏🏻🌸,5,FALSE,Kübraoztrk,♥️,,"I declare you the most useful application, Pakodemy! 🙏🏻🌸"
527,2020-05-13 21:32:31,Neden bu uyglamayı yeni gördüm 😔. Neden biton kitap aldım😣. Uygulama aşırı süper inanamadım gerçek olabilceğine,5,FALSE,elfgktp,Mü kem mel,,"Why I just saw this application 😔. Why I bought Biton book😣. The application is extremely super, I couldn't believe it could be real"
528,2020-05-13 2:02:49,Bu güzel uygulama için size teşekkür ediyoruz. Sizden ricamız tyt ve ayt denemeleri eklemeniz ( soru sayıları standart olursa çok güzel olur) onun dışında Harika bir uygulama 5/5 👍,5,FALSE,Sedat coskun,Sınava 45 gün kaldı,,"Thank you for this beautiful application. We ask you to add TYT and AYT trials (if the number of questions is standard), a great application other than that 5/5 👍"
529,2020-05-12 13:42:39,Gençler ben çalışan birisiym her yere kitap götüremediğimden dolayı aldım.siz de ihtiyacınız varsa alın.Ha deneme eklenmeli kesinlikle.bir de soru çözüm videoları arttırılmalı çünkü sayıları oldukça az.iyi çalışmalar herkese.2020 tyt ye gireceklere şimdiden başarılar.,5,FALSE,Snshnsn,5 yıldız,,Young people I can not take a book everywhere I bought a book because I need.Hiz if you need to get.H trial should definitely be added.
530,2020-05-10 8:29:21,Kullanışlı bir program yapımcıları tebrik ederim,5,FALSE,Far_k,Güzel,,Congratulations to a useful program producers
531,2020-05-10 23:00:11,"Soru çözümlerindeki eksikleri giderir, “yanlışları gözden geçir” diye bir bölüm eklerseniz mükemmel olacak 👍🏻",4,FALSE,Lerna-t,Çözümler,,It will be perfect if you add a section called ür Review the Mistakes 👍🏻 👍🏻
532,2020-05-09 15:36:40,Uygulama ücretsiz olmasına rağmen çok kaliteli ve sınav dönemine yardımcı.Soruların çözümleri ve denemeler olsaydı daha da iyi olurdu,5,FALSE,ışılç,Soru Çözümleri ve Deneme,,"Although the application is free, it would be even better if there were solutions and trials of questions."
533,2020-05-08 23:28:18,Daha iyi bir YKS uygulaması görmedim üstelik her şey ücretsiz ve mükemmel,5,FALSE,ecedeğil,Mutlaka indirin,,I haven't seen a better YKS application and everything is free and perfect
534,2020-05-09 8:35:27,Her şey güzel fakat işaretlediğim cevaplar değişiyor doğru yanlışı kontrol ederken görüyorum mesela doğru yaptığım bi soruyu kontrol ederken farklı yapmış gösteriyor.,4,FALSE,Sdfnur,İşaretleme kutucuğu,,"Everything is beautiful, but the answers I marked are changing while checking the right mistake, for example, it shows that I did differently while checking a question I made correctly."
535,2020-05-09 1:22:09,Sorunun çözümlerine baktığım videolarda ses yok bir an önce düzeltin neden yanlış olduğunu anlayamıyorum cevaplarımın. Üyelik iptaline gidicem yoksa,3,FALSE,Yagmurrrk,Videolarda ses yok,,There is no sound in the videos that I look at the solutions of the problem. I am going to cancel membership
536,2020-05-08 18:08:07,Hayatımda ilk defa bi uygulama için yorum yazıyorum ve bu uygulama çok süper çok başarılı herkes gönül rahatlığıyla indirebilir denemeleri çok güzel,5,FALSE,7belahüsnüü,Bu uygulama baya iyi,,"For the first time in my life, I write a comment for an application and this application is very super very successful, everyone can download it with peace of mind."
537,2020-05-08 3:23:38,Mükemmel ötesi ya,5,FALSE,sexte güçlü 2003,Harika olmuş ellerine kollarına emeğine yüreğine sağlık,,Beyond perfect
538,2020-05-08 2:29:49,Gerek içerdiği sorular gerek kullanım pratikliği gerek size gerçekten yardımcı olmasıyla kesinlikle bir sınav öğrencisi bu uygulamayı en azından bi denemeli,5,FALSE,abdülhakhattarkan,Şahane,,"Both the questions it contains and the practicality of usage and really helping you, definitely an exam student should try this application at least"
539,2020-05-07 22:22:44,Muhteşem Allah razı olsun 👏🏻👏🏻,5,FALSE,Eslem nisa,Tyt ayt,,Gorgeous God bless 👏🏻👏🏻
540,2020-05-07 18:03:36,Gerçekten hayatım boyunca bana faydalı olan 2 uygulamadan biri ellerinize emeklerinize sağlık,5,FALSE,motorcudayı,Fevkalade,,"One of the two applications that are really beneficial to me for my life, health to your hands"
541,2020-05-07 10:55:42,Gerçekten çok güzel bir uygulama. Emeğinizin karşılığı olması adına premium satın aldım. Eğer deneme de gelirse harika olur.,5,FALSE,Sjjajsakkkskskssksk,Çok güzel,,It is a really nice application. I bought Premium to make your labor equivalent. It would be great if the trial comes.
542,2020-05-07 3:54:45,Sınava girecek arkadaşlar için 1 e 1 yardımcı uygulama,5,FALSE,sinsdayı,HARİKA,,1 E 1 Auxiliary Application for friends who will take the exam
543,2020-05-06 20:33:55,Yks ye hazırlananlar kesinlikle kullansın cok güzel hazırlanmış bir uygulama,5,FALSE,ne desem ki :),Kullandıklarımın icinde en iyisi,,Those who are prepared for YKS should definitely use it.
544,2020-05-06 14:58:09,"Uygulama gayet güzel indirmenizi öneririm 
Uygulama için teşekkürler:))",5,FALSE,bynkamelya,🌸,,"I suggest you download it very well
Thanks for the application :))"
545,2020-05-06 14:51:54,"gerçekten güzel bir uygulama,her konu düşünülmüş gerçekten yararlı ama her sorunun bir çözümü olsa çok daha iyi olurdu. LÜTFEN HER SORUNUN ÇÖZÜM VİDEOSU OLSUN 🙏🏻",5,FALSE,akkcsksmma,her soruya çözüm,,"It is a really good application, every subject is really useful, but it would be much better if it had a solution to every problem. Please get the solution video of every problem 🙏🏻"
546,2020-05-06 12:02:46,Gayet güzel çalışmak isteyene mükemmel bile,5,FALSE,yazar41,Müko,,Even perfect for anyone who wants to work very well
547,2020-05-05 21:05:49,"İnternetteki programlar hakkında ince eleyip sık dokuyan bir insanım. YouTube’da karşıma çıkan bu programın ilk önce tanıtım videosunu izleyip daha sonra buradaki yorumlarını okuduktan sonra indirdim ve programı gerçekten çok sevdim her konuda,her derste bir sürü soru var. Çözdüğünüz bütün testlerde programa kayıt olup giren bütün üyelerle süre karşılaştırması,doğru-yanlış karşılaştırması yapabiliyorsunuz. İndirmek konusunda tereddütte kalanlar varsa gönül rahatlığıyla indirebilirler programda hiçbir ücret talep edilmiyor. Bu arada programın yapımcıları bu yorumu görürlerse diye bir öneride bulunmak istiyorum: Haftalık olarak yada aylık olarak paragraf sorularını değiştirebilirsiniz :) elinize sağlık çok güzel bir program olmuş",5,FALSE,4DanyyCooL,Mükemmel bir program ve yorumumu okumanızı tavsiye ederim.,,"I am a person who sifts and weaves frequently about the programs on the Internet. I first watched the promotional video of this program on YouTube and then read the comments here and then downloaded the program and I really liked the program. In all the tests you have solved, you can compare time with all the members entering the program and compare it. If there are those who hesitate to download, they can download them with peace of mind. In the meantime, if the producers of the program see this comment, I would like to make a suggestion: You can change the paragraph questions on weekly or monthly :)"
548,2020-05-05 18:25:29,Mükemmel bir uygulama tüm arkadaşlarıma zorla indirttirdim ücretsiz olması beni çok şaşırttı teşekkür ederiz ❤️,5,FALSE,cileklimilk,Mükemmell,,A perfect application was forced to download all my friends.
549,2020-05-05 14:21:23,Kısa sürede tüm eksiklikleri kapattırmaya yardımcı olabilecek güzel bir uygulama. Deneme sınavı da eklerseniz müthiş olur.,5,FALSE,sahneTÜRKün,Uygulama muazzam🤩,,A nice application that can help to close all deficiencies in a short time. It would be great if you add the trial exam.
550,2020-05-05 11:17:36,Youtube’da reklam izlerken önüme geldi ve indirdim belki de ilk defa bir uygulamaya yorum yapıyorum . Bu muuhteşeeemmm bir uygulaamaaa ❤️❤️❤️❤️❤️❤️❤️❤️,5,FALSE,mddkdkskdkf,Gerçekten çoookk eğlenceliii,,I came to me while watching ads on Youtube and I downloaded it for the first time I comment on an application. This is an application of muuhteseeemmm ❤️❤️❤️❤️❤️❤️ribe
551,2020-05-04 22:22:39,Çok başarılı ancak başladığımız testte boş bıraktığımız soruları toplam soru sayısında gösterilmemesi gerek,5,FALSE,GencFenerliEren,Başarılı ancak,,"Very successful, but in the test we started, the questions we left blank should not be shown in the total number of questions."
552,2020-05-04 23:56:25,Bazı sorular yanlış,4,FALSE,brqndd,Başarılı ama...,,Some questions are wrong
553,2020-05-04 23:00:55,Güzel uygulama ama daha fazla soru yükleyebilirsiniz,4,FALSE,hşgskijssj,Güzel,,Nice application but you can upload more questions
554,2020-05-04 8:17:27,Fakat ekranı yanlışlıkla sola kaydırdığınızda soru gidiyor aynı teste tekrar dönemiyorsunuz.,5,FALSE,minasu0343,Beş yıldızlık uygulama,"{'id': 15108927, 'body': 'Merhaba,\n\nTakvim ekranından yarıda kalan testlere ulaşabilirsiniz. Farklı bir sorun varsa info@pakodemy.com adresine eposta atabilirsiniz.', 'modified': '2020-05-05T18:37:24Z'}","But when you accidentally shift the screen to the left, you can't go back to the same test."
555,2020-05-03 10:06:24,Çok yararlı bir uygulama soru çözdükçe rekabet ediyorsun bundan dolayı daha çok çözmek istiyorsun reklamlar olmasa ummmahhhhhh,5,FALSE,Ulticlawx,Ayt tyt ile kafayı yiyenler için,,"A very useful application, you compete as you solve the question, so you want to solve more if you don't have ads."
556,2020-05-03 9:48:39,Uygulamaya giriş yapamıyorum güncellemeden sonra ATIYOR lütfen düzeltin bu sorunu !!,5,FALSE,Berxudan65,Güncellemeden sonra ATIYOR,,"I can't login to the application, after the update, please correct this problem !!"
557,2020-05-03 1:48:58,Çok iyi gerçekten,5,FALSE,Prexqure,Güzel program,,Very good really
558,2020-05-01 11:05:46,"Hakikaten emeği geçen herkesin emeğine,eline sağlık. Tavsiye ederim",5,FALSE,MR. DERS,Güzel uygulama,,Health to everyone who really contributed to the labor and hands of everyone. I advise
559,2020-05-01 7:32:15,Uygulama çok iyi başkalarının ne yaptığını görüyosun ve daha çok hırslanıyosun . Ellerinize sağlık,5,FALSE,esumsu,Yıkılıyo,,"The application is very good, you see what others do and you are more ambitious. Health to your hands"
560,2020-04-30 12:13:41,"Böyle bir uygulamanın ücretsiz olması çok güzel, yeni yüklediğim için yeni yeni kullanıyorum. Verim almaya başlayınca yine yorum yaparım.",5,FALSE,Naz Saylam,Yararlı,,"It is very nice that such an application is free, I am newly using it because I have just installed it. When I start to get yield, I comment again."
561,2020-04-30 1:49:40,Üniversite sınavına hazırlanan arkadaşlara kesinlikle tavsiye ederim,5,FALSE,Oyun düzeltici,Efsane,,I definitely recommend it to friends preparing for the university exam
562,2020-04-30 9:35:37,Daha 2 gün önce indirdiğimde her şey güzeldi ücretsizdi gerçekten çok yararlı bi uygulama ama şimdi benden premiuma geçmemi istiyor neden böyle yaptınız ki,2,FALSE,MelisaEren2003,Parasızdı,,"When I downloaded it 2 days ago, everything was beautiful, it was free, it was really useful, but now he wants me to switch to the premium. Why did you do that"
563,2020-04-29 15:43:59,İngilizce neden yok,5,FALSE,Berfinakbina,İng,,Why not English
564,2020-04-30 1:38:28,Görev ekledim fakat görev bir türlü açılmıyor iphone 7 plus modeli kullanıyorum ios da sıkıntı var sanırım ilgilenir misiniz lütfen ve uygulamanın arayüzü gerçekten güzel ve kolay hatta aşırı kullanışlı tavsiye ederim  1 yıldız kırdım cünkü soru çözemiyorum :/,4,FALSE,İzzet123,Merhaba bir sorun var,,"I have added tasks, but the task does not open a kind of iPhone 7 plus model ios ios also have trouble I think you will be interested and the interface of the application is really nice and easy to even recommend I recommend 1 star I can not solve the question:/"
565,2020-04-28 20:49:45,Haftalık deneme eklerseniz herkez için daha yararlı olacağını düşünüyorum herkese tavsiye ederim,5,FALSE,bar5353,Süper bir uygulama elinize sağlık,,"If you add weekly trial, I think it will be more useful for everyone, I recommend it to everyone."
566,2020-04-28 19:21:39,Tek kelimeyle mükemmel,5,FALSE,SR MST,Çok iyi yaa! :),,Simply perfect
567,2020-04-28 16:00:55,Bütün soruların çözümleri olsa çok daha iyi olur aslında. Teşekkürler Pakodemy,5,FALSE,Emirhan4224,Beş yıldız,,"In fact, it would be much better if all the questions were solutions. Thanks pakodemy"
568,2020-04-28 17:16:47,Çok iyi bir uygulama ilk gördüğümde ücretli sanmıştım sonra tekrar karşıma çıkmasıyla indirdim keşke yanlış yaptığım soruları da çözerek anlatan bir uygulama oldaydı kocaman bir 5 yıldız alabilirdi benden,4,FALSE,songulllada,👍,,"When I first saw a very good application, I thought it was paid, then I downloaded it again with the reunion."
569,2020-04-28 7:29:01,"Hem bir işte çalışıyorum, hem de üniversite sınavına hazırlanıyorum kısa aralıklarla test çözerek sınavdan hiç kopmamamı sağlıyor. İçerik bu kadar güzelken tasarımın da bi o kadar güzel olması çok şeye olanak sağlıyor. Bu uygulama için gerçekten teşekkür ederim.",5,FALSE,FPIEL,Multitasking 😄,,"I'm working on a job, as well as preparing for the university exam by solving the test at short intervals to keep the exam never break. While the content is so beautiful, the design of the design is so beautiful. Thank you for this application."
570,2020-04-27 22:21:59,"Kullanımı oldukça kolay öylesine denemek için girdiğimde bile 100 soru çözdüm, ayrıca diğer üyelere göre bi sıralama yapmanız da gayet güzel olmuş testleri çözdükçe hırs yapıyorsunuz resmen. İnstagramda boş dolanmak yerine edebiyat çözüyorum artık",5,FALSE,luciswinehouse,Gayet kullanışlı,,"It is quite easy to use, even when I entered to try 100 questions, also solved 100 questions, according to other members, it is very nice to do a ranking as you solve the tests officially. I solve literature now instead of being empty on instagram"
571,2020-04-27 20:11:18,"Uygulama gerçekten güzel ama keşke deneme kısımları da olsa, hatta çözdüğümüz denemeleri ayrı bir istatistikte görebilsek çok iyi olur",5,FALSE,Clairdelune~_~,Deneme,,"The application is really good, but I wish we could see the trials we solved even if we could see it in a separate statistics."
572,2020-04-27 12:31:10,Kesinlikle çok iyi,5,FALSE,lir123lirlir,BAYILDIM,,Absolutely very good
573,2020-04-27 8:11:21,Elimin altında kütüphane var gibi oldukça kullanışlı,5,FALSE,Bora0deniZ,Super,,It's quite useful as there is a library under my hand
574,2020-04-26 23:47:41,"Cok hosuma gitti ama kendilerini gelistirmelerini ve dogru adimlar atmalarini tavsiye diyorum 
Tesekkurler pakodemy",5,FALSE,Aslan Yürekli Richard,Aşırı iyi umarım böyle kalır,,"I like it very much, but I advise them to develop themselves and take correct steps.
Thanks pakodemy"
575,2020-04-26 12:28:58,Harika bir uygulama herkese tavsiye ederim,5,FALSE,Emine Nur Çelik,Harika,,Great application I recommend it to everyone
576,2020-04-26 11:50:28,"Güzel duruyor Hadi sınava 3 ay kaldı bakalım nasıl 
4 ay sonra tekrar gelcem buraya",5,FALSE,Moogleraito,Ah selçuk,,"It looks nice, let's see how 3 months left the exam
I'll come here again after 4 months"
577,2020-04-25 18:34:15,Uygulama çok güzel fakat dil sınavı için hiç bir alternatif yok olsaydı çok iyi olurdu dil öğrencileri bu uygulamayla sadece TYT geliştirebilirler,5,FALSE,ayşe tatar,Güzel,,"The application is very nice, but it would be good if no alternatives had disappeared for the language exam. Language students can only develop TYT with this application"
578,2020-04-26 2:27:00,Program iyi hoş ama dilciler de insan.Ydt için bir şeyler yapmanız rica olunur.,3,FALSE,enes_dmr0,Yabancı Dil,,The program is good but it is nice to do something for the linguists.
579,2020-04-25 19:37:39,Uygulama ücretlimi acaba,3,FALSE,dilara uyg,Ücret,,I wonder if the application fee
580,2020-04-25 13:09:50,Ya siz harikasınız da şu reklamı 3 ay önce basamadınız mı ya çok üzgünüm şimdi farketmeme.,5,FALSE,Evilcrash,HARİKA,,"Either you are wonderful and you didn't step on that ad 3 months ago, or I'm so sorry now."
581,2020-04-25 17:36:27,"Uygulama çok güzel ama her zamanki gibi dilcilerin dışlandığı bi uygulama olmuş, şaşırmadım.",3,FALSE,nisiris,.,,"The application is very nice, but as usual, it was a practice where linguists were excluded, I was not surprised."
582,2020-04-25 15:12:30,"Her şey mükemmel. Sadece bazen sorular yavaş yükleniyor ki bu oldukça doğal. Tek korkum yakın gelecekte ücretli olması lakin zaten pahalı olan kitaplara bir de bu süreçte kargo ücreti binince iyice el yakıyor fiyatlar. Bunu düşünen geliştiriciler umuyorum gelecekte ücret koymazlar teşekkürler!
Yaklaşık 2 gün önce attığım yorumu güncelliyorum. Uygulamayı ücretli yapmışsınız tebrikler ve yine biz öğrencilerin gözünün yaşına bakılmıyor.",1,FALSE,Lukas12lukas,"Müthişti, ücretli olana kadar",,"Everything is perfect. Only sometimes the questions are slowly loaded, which is quite natural. My only fear is that it is paid in the near future, but in the process that is already expensive in this process, the shipping fee is thoroughly burning hands. I hope that the developers who think about this will not pay in the future thanks!
I'm updating the comment I sent about 2 days ago. Congratulations you made the application paid and again we are not looking at the tears of the students of the students."
583,2020-04-25 12:05:17,Yeni yüklemiş olmama rağmen içeriğini ve genel olarak uygulamanın mantığını çok sevdim. Kesinlikle çok faydalı. Teşekkürler Pakodemy :),5,FALSE,pepsever,LEZİZ’ÜL AZİZ,,"Although I have just installed it, I liked its content and the logic of the application in general. It is absolutely very useful. Thanks pakodemy :)"
584,2020-04-25 11:51:14,Bu uygulamanın bir çok öğrenciye yararlı olacağını düşünüyorum. Ancak deneme de eklense mükemmel olur.,5,FALSE,cansu23071010,Kesinlikle muhteşem,,"I think this application will be useful to many students. However, it would be perfect if the trial was added."
585,2020-04-25 1:23:35,Mükemmel bir uygulama bizleri düşündüğünüz için minnettarız ❤️,5,FALSE,HHİLALNNUR,❤️,,An excellent application is grateful for thinking about us ❤️
586,2020-04-24 21:43:13,7 günden sonra ücretli mi ?,5,FALSE,ülkü öztürk,Ücret?,,Is it paid after 7 days?
587,2020-04-24 12:21:03,Daha iyisi yapılamaz heralde herşey düşünülmüş soruyu çözme saniyesi bile 5 puan az,5,FALSE,Cmcmfmd,Muazzam,,"It can't be done better, it is probably 5 points less than 5 points."
588,2020-04-24 9:15:12,Oldukça faydalı görünüyor,5,FALSE,uvacin,Beğendim,,Looks quite useful
589,2020-04-24 7:11:05,Ben lgs öğrencisiyim bu uygulamanın lgs versiyonunun yapılmasını istiyorum tayt yat zamanındadır kesin kullanacağım,5,FALSE,saidolati,Uygulama süper ama,,"I am a LGS student, I want the LGS version of this application to be made."
590,2020-04-24 0:15:32,harika bir uygulama aşırı kolaylık sağlıyo çözerken sıkılmıyosunuz sorular akıcı bir şekilde bir uygulama ancak bu kadar güzel olur 👍🏻,5,FALSE,wğeğero,EF SA NE,,"A great application is extremely convenience, you are not bored when solving the questions questions in a fluent way, but it would be so beautiful 👍🏻"
591,2020-04-23 21:09:17,Mükemmel bir uygulama çok yardımcı oluyor ücretsiz olması da biz öğrenciler için bence çok önemli  umarım emeğinizin karşılığını alabilirsiniz çok teşekkürler.,5,FALSE,cahoglc,Teşekkürler,,"A perfect application is very helpful to be free for us students, I think it is very important, I hope you can get the money for your labor, thank you very much."
592,2020-04-23 21:50:56,yapamadığımız soruların cevaplarını nasıl görebiliriz 🤔🤔,4,FALSE,yorumladım05,merhaba,,How can we see the answers to the questions we can't do 🤔🤔
593,2020-04-23 20:12:37,"Allah bunu düşünenden yapandan yaptırandan razı olsun tamamen ücretsiz, erişim dostu... Çok büyük sevaba girdiniz çok teşekkür ederiz. 🖤",5,FALSE,kadirr.ayy,Kadirr.ayy,,"May Allah be pleased with the one who thinks of this, it is completely free, access friendly ... Thank you very much, thank you very much. 🖤"
594,2020-04-23 14:07:28,Denediğim diğer sınav uygulamalarıyla açık ara fark var en güzeli Pakodemy ❤️,5,FALSE,Benden cnm,Çok güzel,,"There is a far difference with other exam applications I tried, the most beautiful Pakodemy ❤️"
595,2020-04-23 13:33:47,Tek kelimeyle mükemmel bir uygulama her şeyiyle 😊 ama haftalık deneme olursa daha da mükemmel olur,5,FALSE,rbngl,rbngl,,Simply an excellent application with everything 😊 but it would be even more perfect if the weekly trial
596,2020-04-23 12:55:19,"harika bir uygulama, emeği geçenlerin ellerine sağlık",5,FALSE,cgnozkn,mükemmel,,"A great application, health to the hands of those who contributed"
597,2020-04-23 11:48:52,Gerçekten takdire şayan bir uygulama yapanların uğraşanların ellerinden öperim ellerinize sağlık 👏🏻👏🏻👏🏻,5,FALSE,Berke Darendeli,Mükemmel,,I kiss the hands of those who do a really admirable application.
598,2020-04-23 10:01:19,Ama şu şikayette bulunmak istiyorum testi çözdükten sonra yanlışlarıma bakıyorum işaretlemelerim doğru ama sistem ben yanlış şıkkı  işaretlemişim gibi gösteriyo ve yanlış yaptın diyo halbuki ben doğru seçeneği işaretlemiştim zaten bu sorunu düzeltirseniz sevinirim teşekkürler,5,FALSE,aposüer,Uygulama muhteşem,,"But I want to make the following complaint, I look at my mistakes after solving the test, but the system shows the wrong option like I marked the wrong option and you did it wrong, but I have already marked the right option, I would appreciate it if you correct this problem thanks"
599,2020-04-23 9:25:08,Çok faydalı ve harika bir uygulama❤️🙏,5,FALSE,zeynpyil,Harika uygulama,,Very useful and great application❤️🙏
600,2020-04-22 19:34:52,Emekleriniz için teşekkürler 🙏,5,FALSE,anarsiasi,Teşekkürler,,Thanks for your efforts 🙏
601,2020-04-22 16:28:42,Mükemmel bi uygulama ücretsiz olması da bi ayrı güzel şiddetle tavsiye edilir.,5,FALSE,lily1876,YKS ye hazırlananlar için birebir,,It is also recommended to be a perfect application free of charge.
602,2020-04-22 14:04:27,Müthiş bir uygulama,5,FALSE,şeyma kurul,Hukukçu,,A great application
603,2020-04-22 12:56:14,Çok faydalı görünüyor ama keşke LGS sınavı içinde olsa,5,FALSE,Oyunbükücü,Keşke LGS de olsa,,"It seems very useful, but I wish it was in the LGS exam"
604,2020-04-22 12:47:07,Kaynak seçenekleri olup test sonunda yanlışların açıklaması olup bölüm denemeleri de olsa daha iyi olur ama yine de süper uygulama iyiki bulmuşum uygulamanızı👍,5,FALSE,mdkdmdmkclls,On numara beş yıldız,,"Source options are the explanation of mistakes at the end of the test and it would be better even if they try a section, but I still found the super application."
605,2020-04-17 21:14:16,Başarılı,5,FALSE,çikommm,Çikoo,,Successful
606,2020-04-19 10:15:16,Yks ye hazırlananlar icin güzel bir uygulama insallah faydasını görürsünüz..⭐️,4,FALSE,Melihgdl,Gayet başarı,,You will see a good application for those who are prepared for YKS.
