,date,review,rating,isEdited,title,userName,developerResponse,review-en
900,2022-04-28 23:45:19,severek kullanıyorum,5,FALSE,güzel,yks22tayfadan,"{'id': 29580131, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2022-05-05T18:41:36Z'}",I use it fondly
901,2022-05-02 17:38:44,Cevaplar çok geç geliyor sorular 15 dk içerisinde çözülüyor diyor ama 50dk çözüm yok bir de o kadar para alıyorsunuz yazık.,1,FALSE,Çok geç cevap alıyorum,naz özcan,"{'id': 29580150, 'body': 'Merhaba, bu aksaklıktan dolayı çok üzgünüz.😞 Sorununla ilgili sana yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin?🌸', 'modified': '2022-05-05T18:42:40Z'}","The answers come too late, the questions say that they are solved within 15 minutes, but there is no 50min solution and you get so much money."
902,2022-05-01 14:59:59,Sorular çözüldükten sonra canlı görüşme bulamıyor normal görüşme açılıyor yazdım oraya sorumu kaç saattir bekliyorum hala cevap yok,2,FALSE,Görüşmeye cevap gelmiyor,gggopro,"{'id': 29580148, 'body': 'Merhaba, bu aksaklıktan dolayı çok üzgünüz.😞 Sorununla ilgili sana yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin?🌸', 'modified': '2022-05-05T18:42:34Z'}","After the questions are solved, it cannot find a live interview."
903,2022-05-01 12:11:16,berbat,1,FALSE,berbat,oalwkskwkske,"{'id': 29580146, 'body': 'Merhaba, yaşadığın aksaklığı daha iyi anlayabilmemiz ve yardımcı olabilmemiz için bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🙏🏻', 'modified': '2022-05-05T18:42:22Z'}",wretched
904,2022-04-30 9:59:42,"Canlı görüşme güncellemesi çok kötü olmuş, vakit kaybettiriyor ve öğretmenler zamanında bakmıyor. Birkaç arkadaşım daha aynı fikirdeyiz!!!!",2,FALSE,Canlı görüşme güncellemesini kaldırın,Doga3155,"{'id': 29580136, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-05-05T18:41:53Z'}","The live interview update has been very bad, she was wasting time and teachers don't look in time. A few more of my friends agreed !!!!"
905,2022-04-28 12:51:57,"Hep eski yorumlar var onun için yazıyorum 
Şuan günde video izleyerek 1 soru hakkınız oluyor davet kodları ile de 1 soru hakkı kazanıyorsunuz
Eğer ki fotoğraflı soru çözümünü anlamadıysanız öğretmenlerle canlı bir şekilde konuşabiliyorsunuz ben bu özelliği çok seviyorum ücretsiz olduğu ve faydalı olduğu için birde pek ben faydalanmasamda ders anlatımları özetlik var sanırım
 premiumda ne var bilmiyorum ama ücretsizde bunlar var",5,FALSE,Çok güzel,Muhammed S,"{'id': 29580125, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-05-05T18:41:01Z'}","There are always old comments I write for him
You are entitled to 1 question by watching videos a day now and you get the right to 1 question with invitation codes.
If you do not understand the solution of the photo, you can talk to teachers live in a live way.
 I don't know what's in the premium, but these are free"
906,2022-04-27 10:06:53,Sınırsız soru sormak için daha uzun süreli paketler gelmeli bence. Sonuçta sınavlara 2 ay hazırlanmıyoruz en az 8 ay veya 1 yıl gibi paketler gelmeli bence. Ama yine de çok güzel bir uygulama.,5,FALSE,Sınırsız soru hakkı daha uzun süre için satın alınabilirdi.,nzmssn,"{'id': 29463179, 'body': 'Merhaba, önerin için çok teşekkürler.👼 Aklına gelen başka fikirler de olursa bizimle her zaman Destek üzerinden iletişime geçerek iletebilirsin, şimdiden teşekkürler.🌺', 'modified': '2022-04-29T06:05:21Z'}","I think long -term packages should come to ask unlimited questions. As a result, we do not prepare for the exams for 2 months at least 8 months or 1 year, such as packages should come. But it is still a very good application."
907,2022-04-28 6:36:31,Çok severek kullandığım bir uygulamaydı zaten her soru hakkı için reklam izliyorduk. Şimdi ücretli olması çok saçma. Artık kullanmayacağım.,1,FALSE,Artık ücretsiz değil!,elifhilalyilmaz,"{'id': 29580120, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-05-05T18:40:41Z'}",It was an application that I used very much. It's ridiculous to be paid now. I will no longer use it.
908,2022-04-27 10:10:39,özel dersi neden kaldırdınız?,4,FALSE,Özel Ders,BerkB17,"{'id': 29463210, 'body': 'Merhaba ,\n\ufeff\n\ufeffKunduz Online Özel Ders hizmetimizi sonlandırmış durumdayız, ilgin için çok teşekkür ederiz.', 'modified': '2022-04-29T06:07:03Z'}",Why did you remove the private lesson?
909,2022-04-23 10:21:52,"kendilerini geliştiriyorlar, çok sık yeni özellikler görüyorum hak ediyorlar umarım böyle devam eder. Paragöz bir uygulama değil.",5,FALSE,🥹,eygah,"{'id': 29399482, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2022-04-26T09:16:29Z'}","They develop themselves, I see very often new features, I hope they continue. It's not a stingy application."
910,2022-04-27 3:02:18,Kunduz yazan beyaz bi sayfa çıkıyor ve beni uygulamadan atıyor hiçbir şey anlamadım uygulamaya giremiyorum lütfen bi çözüm bulun,1,TRUE,UYGULAMA BOZUK!!!!!!!,qwetuopj,"{'id': 24756562, 'body': 'Merhaba, yaşadığın aksaklığı daha iyi anlayabilmemiz ve yardımcı olabilmemiz için bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🙏🏻', 'modified': '2021-08-27T11:01:17Z'}","A white page that says kunduz comes out and throws me out of the application, I don't understand anything, I can't enter the application please find a solution"
911,2022-04-26 21:41:10,Sorularıma geç cevap alıyorum,1,FALSE,Kötü,jdjdjdjjdkdkndj,"{'id': 29463172, 'body': 'Merhaba, sorularınızın en hızlı şekilde cevaplanması adına elimizden geleni yapıyoruz.🙏🏻 30 dakika içinde yanıt alamadığın sorun olursa soru hakkını hesabına otomatik olarak iade ediyoruz. Yardımcı olabileceğimiz her konu için bize Destek üzerinden ulaşabilirsin, yardımcı olmak adına buradayız.🌺', 'modified': '2022-04-29T06:04:38Z'}",I get late answers to my questions
912,2022-04-26 16:24:24,Yani,4,FALSE,Güzel ama Şuan soru attım 1 saat oldu hala gelmedi,bülol,"{'id': 29463169, 'body': 'Merhaba, sorularınızın en hızlı şekilde cevaplanması adına elimizden geleni yapıyoruz.🙏🏻 30 dakika içinde yanıt alamadığın sorun olursa soru hakkını hesabına otomatik olarak iade ediyoruz. Yardımcı olabileceğimiz her konu için bize Destek üzerinden ulaşabilirsin, yardımcı olmak adına buradayız.🌺', 'modified': '2022-04-29T06:04:27Z'}",Well
913,2022-04-26 13:16:12,Sorum olduğunda cevaplara hemen ulaşmak için çok güzel bir program ama hocaların daha dikkatli seçilmesi gerektiğini düşünüyorum. Çünkü bazı hocalar sadece “bu doğru veya bu yanlış “şeklinde ve açıklama yapmadan cevap veriyor. Bunu zaten cevap anahtarına bakarak öğrenebiliyoruz. Çözümlerde bize ekstra bir açıklama yapmaları gerekiyor ki öğrenebilelim. Umarım bunu dikkate alırsınız.,3,TRUE,Şikayet ve istek,elif_irif,"{'id': 24756522, 'body': 'Merhaba Elif, yaşadığın aksaklığı daha iyi anlayabilmemiz ve yardımcı olabilmemiz için bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🙏🏻', 'modified': '2021-08-27T10:59:16Z'}","When my question has a very good program to reach the answers immediately, but I think the teachers should be selected more carefully. Because some teachers just respond to “this right or that's wrong“ and without explanation. We can already learn this by looking at the answer key. They need to make an extra explanation in the solutions so that we can learn. I hope you will take this into account."
914,2022-04-24 10:56:37,Uygulama güzel düşünülmüş ve yapılmış. Ara sıra yanlış çözümler olabiliyor ama canlı destek ile hızlıca yardımcı olunuyor. Tek kötü yanı; ilk bir süre deneme sürecini kullandığımda sorularım gerçekten 15-20 dk’da cevaplanıyordu. Ücretini ödeyip sınırsız paketi aldıktan sonra bu süreç 1-2 saate hatta daha fazla süremeye başladı. 5 soru soruyorsam 1 tanesi hızlı bir şekilde cevaplanıyor kalan 4’ü için uzun bir süre bekliyorum.,3,FALSE,Fena değil,B4TuHaNN,"{'id': 29399501, 'body': 'Sevgili, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2022-04-26T09:16:47Z'}","The application is well thought out and made. Occasionally, there may be wrong solutions, but it is helpful with live support. The only bad side; When I first used the trial process for the first time, my questions were really answered at 15-20 minutes. After paying the fee and receiving the unlimited package, this process began to last for 1-2 hours or even more. If I ask 5 questions, I am waiting for a long time for the remaining 4."
915,2022-04-24 10:53:29,Sözel derslerde hocalar çok kötü el yazılarıyla cevap atıyorlar ve çoğunu anlamıyorum anlasam da onu anlayana kadar dikkatim sorudan dağılıyor okuyasım gelmiyor cevabı. Lütfen bu sorun çözülsün telefondan yazıp ekran görüntüsü atmak zor olmamalı,4,FALSE,Hocaların okunmayan yazıları,merrrrrrveeeeeeee,"{'id': 29399494, 'body': 'Sevgili, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2022-04-26T09:16:42Z'}","In verbal lessons, the teachers are answered with very bad handwriting and I don't understand most of them, even though I understand it, my attention is dispersed from the question until I understand it. Please write this problem from the phone and throw a screenshot should not be difficult."
916,2022-04-22 15:51:09,"Eğer sınav öğrencisi iseniz kesinlikle kullanmanız gereken bir uygulama. 3-4 aydık kullanıyorum. Benim hayatımı kolaylaştırdı. Aradığınız öğretmeni soruyu sormak için yakalamanın ne kadar yorucu olduğunu biliyorum. Kunduz alın, aldırın!",5,FALSE,Kunduz hakkında,sarmochi,"{'id': 29399458, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-26T09:15:52Z'}","If you are an exam student, you should definitely use it. I use 3-4 months. It made my life easier. I know how tiring it is to catch the teacher you are looking for to ask the question. Take a flurry, take it!"
917,2022-04-22 20:36:37,"soruyla ilgili bir şey soruyorsam canlı görüşmede anında cevaplanması güzel fakat bazen bu süre uzun sürüyor. karşı taraftaki hocanın soruyu anlaması, anlamdığın yeri açıklaması vs uzun sürüyor. ben bu sürede diğer sorularıma bakamıyorum. canlı görüşmeden çıkabilme özelliği gelse süper olur👍🏼👍🏼",4,FALSE,canlı görüşmeyi bitirmeden ayrılamamak kötü,benceywterartık,"{'id': 29399471, 'body': 'Merhaba, önerin için çok teşekkürler.👼 Aklına gelen başka fikirler de olursa bizimle her zaman Destek üzerinden iletişime geçerek iletebilirsin, şimdiden teşekkürler.🌺', 'modified': '2022-04-26T09:16:16Z'}","If I ask something about the question, it is nice to answer instantly during the live meeting, but sometimes it takes a long time. The teacher on the other side understands the question, the description of the place you understand, etc. takes a long time. I can't look at my other questions during this time. It would be great if he could come out of the live meeting👍🏼👍🏼"
918,2022-04-21 19:27:29,Bence çok iyi bir uygulama her gönderdiğin soruyu çözüyorlar anlamasan da anlatıyorlar çok güzel tavsiye ederim😁😁,5,FALSE,Tavsiye edilir👍🏻👍🏻,kunduzu indir benceeee,"{'id': 29399396, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2022-04-26T09:14:08Z'}","I think it's a very good application, they solve every question you send, even if they don't understand, I recommend it very well."
919,2022-04-22 12:52:11,hiç tavsiye etmiyorum para yatırdığım halde soru hakkımı kullanamıyorum yardımcı bile olmuyorlar parama yazık oldu,1,FALSE,kötü,senanur sezgin,"{'id': 29399448, 'body': ""Merhaba, Kunduz'u en verimli şekilde kullanabilmen adına çok çalışıyoruz.🙏🏻 Yaşadığın sorunları da daha yakından anlayabilmemiz ve gereken desteği sağlayabilmemiz adına bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🌼"", 'modified': '2022-04-26T09:15:43Z'}",I don't recommend it at all
920,2022-04-21 14:51:49,Bu sene sınava hazırlanıyorum ve kunduz bu konuda çok yardımcı bir uygulama herkese tavsiye ederim,5,FALSE,Çok güzel,asuudee,"{'id': 29399389, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2022-04-26T09:13:57Z'}",I am preparing for the exam this year and a very helpful application I recommend to everyone.
921,2022-04-21 1:39:12,"Fiyatına göre gerçekten harika bir uygulama 500 liraya tüm derslerden sınırsız soru çözümü alabiliyorsunuz ve birçoğu gayet açıklayıcı oluyor , ben ve kardeşim memnun kaldık",5,FALSE,Gayet güzel,bir tkma ad,"{'id': 29399287, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-26T09:10:35Z'}","According to the price, you can get unlimited question solutions from all lessons for 500 lira, and many of them are very descriptive, I and my brother were satisfied"
922,2022-04-21 12:34:42,uygulama güzel faydalı oluyor ama hocaların yarım cevapları beni sinir ediyor ya düzgün cevaplayın ya da hiç cevaplamayın lütfen 😡,4,FALSE,hocalar,zzzeynnep,"{'id': 29399378, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-26T09:13:41Z'}","The application is nice useful, but the half answers of the teachers are annoying me either properly or do not answer at all please 😡"
923,2022-04-20 23:07:47,Gerçekten çok güzel bir uygulama herkese tavsiye ediyorum,5,FALSE,Baran Menteş,baran menteş,"{'id': 29323076, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2022-04-22T06:21:56Z'}",Really nice application I recommend to everyone
924,2022-04-19 19:45:47,Emeği geçenlere teşekkürler her öğrencide olması gereken uygulama,5,FALSE,Mükemmel uygulama,Nur Ece,"{'id': 29323044, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-22T06:20:38Z'}",Thanks to those who contributed to each student should be the application
925,2022-04-20 7:51:51,"Canlıda hoca soruyu cevaplarken sayfadan çıkamıyoruz hocanın cevaplamasını bekliyoruz bu düzeltilmeli!

Hocanın işi oluyor 10 dakika bekletebiliyor ben de o arada başka sorularımı da sormalıyım 

Kunduzdan memnunum fakat bu durumu lütfen düzeltin!!",3,FALSE,!!,jekstir,"{'id': 29323067, 'body': 'Sevgili, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2022-04-22T06:21:35Z'}","We can't get out of the page while answering the question in the live teacher, we expect the teacher to answer this should be corrected!

The teacher is the job, he can wait for 10 minutes and I should ask my other questions in the meantime.

I am satisfied with the swaddle but please correct this situation !!"
926,2022-04-20 2:29:08,Soru çözümleri gayet iyi fakat 2 gündür giriş yapamıyorum.Sorularım birikti cevap da vermiyorlar!Farklı cihazdan çıkış yapmama rağmen giremiyorum.O kadar söz vermeyi biliyorlar icraat yok.,1,FALSE,Destek ekini berbat,gelmemeyegidrnkız,"{'id': 29323056, 'body': 'Merhaba, uygulamamızla ilgili tüm soruların için bize Destek üzerinden ulaşabilirsin.😊 Uygulamanı açıp sağ üst köşede yer alan kişi ikonuna tıkladığında en altın bir üstünde ""Canlı Destek"" seçeneği ile bizimle iletişime geçebilirsin.🌸', 'modified': '2022-04-22T06:21:10Z'}",Question solutions are fine but I can not log in for 2 days.
927,2022-04-17 14:45:00,LGS ye girecek herkese başarılar umarım çalışan herkes 500 alır,5,FALSE,Harika bir uygulama öğretmenler harika,S¿¿¿ k,"{'id': 29323002, 'body': 'Merhabalar, güzel dileklerin için tüm öğrencilerimiz adına çok teşekkür ederiz.🌺', 'modified': '2022-04-22T06:19:17Z'}","Success everyone who will enter LGS, I hope everyone gets 500"
928,2022-04-19 10:15:41,"Uygulama çok güzel, yararlı fakat soru çözümünde ekrandan çıkamamak çok gereksiz ve çok zaman alıcı. Acilen düzeltilmesi gerektiğini düşünüyorum.",1,FALSE,Soru Çözüm Ekranı,Cadkşcj,"{'id': 29323030, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞  Sana daha yakından yardımcı olabilmemiz için bizimle Destek kısmından iletişime geçebilir misin? Uygulamanı açıp sağ üst köşede yer alan kişi ikonuna tıkladığında en altın bir üstünde ""Canlı Destek"" seçeneği ile bizimle iletişime geçebilirsin.🌸', 'modified': '2022-04-22T06:20:05Z'}","The application is very nice, useful, but it is very unnecessary and very time -consuming not being able to get out of the screen in question solution. I think it should be corrected immediately."
929,2022-04-18 16:28:13,"Son bir aydır özellikle matematik branşında atılan sorular minimum 5-6 saat sonra geliyor. Ek açıklama eğitmenleriyle eşleşiyoruz 24 saat sonra yanıt gelirse geliyor. Prosedür böyleymiş, ek açıklamada süre 24 saatmiş. Gereksiz rapor oluşturan eğitmenler de cabası. Bu ay üyeliğimi yenilemiyorum günümün dolmasını bekliyorum, kimse de almasın. Yılın başında çok daha iyi bir performansı vardı kunduzun şu ansa çok çok kötü.",1,FALSE,"Yetersiz eğitmen, geç yanıt...",S. Hizli,"{'id': 29323025, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞  Sana daha yakından yardımcı olabilmemiz için bizimle Destek kısmından iletişime geçebilir misin? Uygulamanı açıp sağ üst köşede yer alan kişi ikonuna tıkladığında en altın bir üstünde ""Canlı Destek"" seçeneği ile bizimle iletişime geçebilirsin.🌸', 'modified': '2022-04-22T06:19:51Z'}","For the last month, especially in the mathematics branch, the questions come after a minimum of 5-6 hours. We match the additional description trainers if the response comes after 24 hours. The procedure was like this, the time was 24 hours in the additional statement. Not to mention the instructors who create unnecessary report. I can't renew my membership this month, I'm waiting for my day to be filled, no one should take it. At the beginning of the year, he had a much better performance."
930,2022-04-16 12:43:58,Kunduz alarak hayatımdaki en mantıklı kararı vermişim..,5,FALSE,1,mezungzm,"{'id': 29322979, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2022-04-22T06:18:27Z'}",I made the most logical decision in my life by taking a swap ..
931,2022-04-15 12:15:02,Mükemmel bir uygulama istediğim zaman öğretmenim ile görüşüp anlamadığım sorulara yanıt alabiliyorum ve foto attığmda ise 1 dakika içerisinde yanıt geliyor,5,FALSE,Çok beğendim,ceydaguney5436,"{'id': 29322974, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2022-04-22T06:18:16Z'}","When I want an excellent application, I can get answers to the questions I don't understand and I don't understand, and when I take a photo, the answer comes in 1 minute."
932,2022-04-15 10:07:27,uygulama gayet güzel aylık 100 soru aldım bakıyorum şimdiye kadar güzel gidiyor fakat eğitmenler çok az para alıyor be 50 kuruş cidden çok az değil mi her şeyin fiyatı ateş pahası olmuş bence eğitmenler için de bir güzellik olmalı :),5,FALSE,gayet iyi,catalcademir,"{'id': 29322968, 'body': 'Merhaba, önerin için çok teşekkürler.👼 Aklına gelen başka fikirler de olursa bizimle her zaman Destek üzerinden iletişime geçerek iletebilirsin, şimdiden teşekkürler.🌺', 'modified': '2022-04-22T06:18:02Z'}","The application is very nice, I got 100 questions, I look good so far, but the trainers get very little money, 50 cents are really little, the price of everything is at the cost of fire, I think it should be a beauty for the instructors :)"
933,2022-04-12 19:34:35,"Bazı eksiklikler var sorular gayet güzel ve hızlı çözülüyor fakat ücretsiz soru sorabilme sayısı az video izleyerek 1 tane alabiliyorsun sonra 1 gün beklemek zorundasın bence ana dersler(0,5) kredi diğerleri 1 kredi olsun ya da 10 olanı arttırabilirsiniz veya video süresini kısaltın 1 gün çok fazla oluyor bunun dışında gayet iyi çok güzel kesinlikle tavsiye ederim",5,FALSE,Kunduz yapımcılarının okuması ve dikkate alması dileğiyle,defnesaneım,"{'id': 29185446, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-15T06:08:42Z'}","There are some shortcomings, the questions are very nice and quickly solved, but you can get 1 day by watching the number of free questions and then you have to wait 1 day after 1 day I think the main courses (0.5) Credit 1 credit or 10 of them can increase or shorten the video time 1 day too much It is more than that, it is very good very nice, I highly recommend it."
934,2022-04-11 18:11:45,Bence çok güzel uygulama kullanın,5,FALSE,Ezgi Kaya,ezgi_solmax,"{'id': 29185442, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2022-04-15T06:08:27Z'}",I think use a very nice application
935,2022-04-10 12:31:42,Çok güzel bayıldım sizin de denemenizi tercih ederim 🤗🤩🥳,5,FALSE,Ali güney,aanasılsaoo,"{'id': 29185434, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-15T06:08:04Z'}","I love you very well, I prefer you to try it too 🤗🤩🥳"
936,2022-04-10 20:54:51,Ugulumayı hem tabletim ve telefonum arasından kullanırken bir gün geçiş hakkınız doladı dedi ve ben artık telefonumdan kullanamıyorum bıktım 5 gündür bi hat ile uğraşmıyorlar müşteri hizmetleri rezalet   1 saatte anca dönüyorlar ve yeni bir müşteri hizmetlisine geçinde bilgileriniz aktarılmıyor bir hatayı 6 kişiye anlatım,1,FALSE,İki cihanla kullanılmıyor,AH BE ABİ,"{'id': 29185438, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-15T06:08:16Z'}","When using the uguluma between my tablet and my phone, you said that your right to pass one day is overwhelmed and I can no longer use it from my phone."
937,2022-04-10 10:04:00,sorulara hemen cevap verilmesi ve özenle yapılmasından dolayı çok mumnun kaldım,5,FALSE,Çok memnunum,kudnuz,"{'id': 29185433, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-15T06:08:01Z'}",I was very mumnun because of being answered immediately and carefully done.
938,2022-04-09 17:13:17,"Bu sene 2. Defa sınava hazırlanıyorum. Geçen sene de aşırı yararlı bulmuştum, bu sene de aynı şekilde yararlı buluyorum.

Burada yalnızca sorularınıza hızlı ve detaylı cevap vermiyorlar, ek olaraktan test ve konu anlatım videoları da var. Eskiye nazaran öğretmenlerin size attığı çözümlerini anlamadıysanız o çözümleri sorma ve cevap alma hızı da kalitesinde de yükseldi. Ayrıca çok anlayışlı bir canlı destek grubuna da sahipler. Kesinlikle ödeyeceğiniz fiyattan daha fazlasını sunuyorlar.

Ek olaraktan belirteceğim şeyler:
1) her öğretmen soru altına yazdığınız notları okuyamayabilir veya tam olarak o sorunuza cevap veremeyebilir. Ancak bence bu tamamen normal çünkü her öğretmen aşırı yoğun bir tempo içinde.
2) her öğretmen insan, yani çok nadiren bile olsa yanlış çözüm veya başka bir sorunun çözümünü atabilirler, özetle hata yapabilirler.

Ben çok memnunum, anlamadığım şeyleri hemen öğrenebilmek beni çok mutlu ediyor. Tavsiye ediyorum.",5,FALSE,Beklediğimden çok daha iyi,Tahombo,"{'id': 29185424, 'body': 'Sevgili, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2022-04-15T06:07:32Z'}","I am preparing for the exam for the 2nd time this year. I found it too useful last year, and this year I found it the same useful.

Here they do not only answer your questions quickly and detailed, in addition, there are also test and lecture videos. If you did not understand the solutions of the teachers compared to the past, the speed of asking the solutions and taking answers has increased in quality. They also have a very understanding live support group. They certainly offer more than the price you will pay.

In addition, the things I will mention:
1) Each teacher may not be able to read the notes you have written under the question or not exactly respond to your question. But I think this is completely normal because every teacher is in an extremely busy tempo.
2) Every teacher can take the solution of the wrong solution or another problem, even if it rarely rarely, they can make mistakes in summary.

I am very pleased, it makes me very happy to learn what I don't understand immediately. I would recommend."
939,2022-04-10 8:24:42,Kunduz pakedimi yeni almıştım daha 3-4 gün oldu dün telefonumu sıfırladım kunduzu tekrar yükledim farklı cihazlardan giriş yapma hakkınızı doldurdunuz diye hata verdi ben nasıl girecem şimdi hesabıma pakedim de gitti ilk defa böyle bir sorunla karşılaştım destek ekibide yardımcı olamadı.,1,FALSE,Hesabıma Giremiyorum,Sevgipierce,"{'id': 29185431, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-15T06:07:50Z'}",Kunduz package was just 3-4 days was 3-4 days yesterday I reset my phone again I installed the swaddle re-installed the right to enter the right to enter the right to enter the right to enter the right I will enter my account now I went to my account for the first time I encountered such a problem did not help the support team could not help.
940,2022-04-09 8:55:21,DERSLER İÇİN MÜKEMMEL BİR UYGULAMA ✨✨,5,FALSE,ÇOK İYİ,KEREM ŞORAKLİ,"{'id': 29185418, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2022-04-15T06:07:09Z'}",Perfect application for lessons ✨✨
